date,hour 0,hour 1,hour 2,hour 3,hour 4,hour 5,hour 6,hour 7,hour 8,hour 9,hour 10,hour 11,hour 12,hour 13,hour 14,hour 15,hour 16,hour 17,hour 18,hour 19,hour 20,hour 21,hour 22,hour 23
2021-01-28,9563,2700,15000,0,11119,7550,0,150,200,540,0,179,1464,10571,6632,1219,20688,4204,901,4522,724,8650,1947,11109
2021-01-29,200,2196,800,0,37352,119,6030,6900,43500,5968,417,1000,11000,917,6624,0,12000,3120,11819,563,19276,4234,667,1857
2021-01-30,5832,32,10568,2032,824,0,10000,1542,450,602,1782,2300,1616,6952,4507,200,6662,1050,2403,4292,2133,9518,6643,155
2021-01-31,5976,383,9,0,782,7855,0,27942,0,21,1417,1161,3500,294,1368,5906,11010,7621,2028,1615,6460,728,12852,6722
2021-02-01,4392,8105,4500,116,8850,1500,767,826,0,1000,16907,0,2798,135,2249,1694,435,2120,2914,1992,34225,15470,2031,502
2021-02-02,41466,2523,1858,5655,48727,20913,5507,578,313,257,1418,804,322,1021,32144,3532,0,5000,25112,65863,43990,2020,2969,285
2021-02-03,282,56000,0,370,0,0,0,6376,10703,10598,0,15330,0,0,11988,524,12000,3836,3726,1337,6400,275,204,32516
2021-02-04,819,4652,12190,61385,0,4212,3703,0,3270,9701,2211,1200,5929,296,5632,20,348,11773,31627,7358,12585,1300,1753,86
2021-02-05,229,955,1400,8000,0,19574,12319,3473,1854,0,6391,0,278,110,47,10228,31294,2181,5053,2282,0,5653,5210,0
2021-02-06,6878,2000,9459,1208,1500,150,615,1910,2766,23654,1050,1308,281,0,716,641,0,3014,412,892,11,3122,968,18
2021-02-07,2630,3074,1000,10633,1000,1482,73,38,2256,7057,2666,0,7452,3987,1708,29651,2881,4263,141,3035,91520,230,6711,10802
2021-02-08,668,1300,1291,100,5360,9472,30392,292,0,0,1974,422,0,21,0,0,422,9210,9354,71877,1020,76024,10804,489
2021-02-09,640,140,7264,2250,139,200,1342,1807,29176,1873,0,0,2178,1000,298,6941,150,4722,32000,6181,6,2606,210,2785
2021-02-10,710,10000,8814,351,0,281,4251,0,2075,1277,16558,0,694,0,10876,0,0,9403,413,6272,231,80,20105,1015
2021-02-11,2659,22972,3621,3913,2383,3469,0,0,946,0,0,15220,0,12482,310,16002,935,2975,342,1095,16500,17693,5000,45507
2021-02-12,2879,7783,4683,2501,0,5741,174,1149,413,421,30,4984,0,26341,103,33155,28700,13500,1,527,3417,2509,2273,1235
