date,hour 0,hour 1,hour 2,hour 3,hour 4,hour 5,hour 6,hour 7,hour 8,hour 9,hour 10,hour 11,hour 12,hour 13,hour 14,hour 15,hour 16,hour 17,hour 18,hour 19,hour 20,hour 21,hour 22,hour 23
2021-01-28,10934,6516,2286,18380,11704,7552,10629,7059,22769,2245,2130,4269,2661,20930,19161,4017,2729,9798,12371,20330,5656,4715,11278,1506
2021-01-29,874,663,19609,4538,20200,2186,8962,1349,240,888,11382,7785,4828,6663,12358,4459,5924,8260,1968,6230,1303,5615,8592,12934
2021-01-30,20148,7237,507,10056,10862,1651,21109,1108,2007,294,270,1015,6773,6506,9871,1592,27763,1118,9476,27485,4017,3572,20,596
2021-01-31,18243,4347,7797,8421,873,18324,471,781,10745,750,8485,702,14329,4474,6055,1052,10719,14368,1192,12612,4520,58380,1957,6060
2021-02-01,12261,8996,12282,13776,2404,7579,2772,2713,8710,35,10956,1337,4716,6811,3580,4674,6844,7178,10568,10281,15127,63645,11863,7293
2021-02-02,6117,8830,294,9051,5297,11503,10515,3609,268,720,4315,916,1432,22193,32383,10310,2012,4011,3405,8446,7552,3901,110,8897
2021-02-03,4959,2506,1128,10287,13603,1477,14367,5089,71,865,25,7000,851,3579,3599,1792,693,6111,11058,1065,15924,5336,5131,5284
2021-02-04,10889,14633,45,4308,15595,3786,6441,6574,12645,1521,14499,8660,13932,8434,3573,3220,7495,360,10009,1677,6855,1765,10749,1155
2021-02-05,2472,3238,34234,2695,1526,1700,2008,2013,9084,400,45,1359,656,6495,1241,8115,2110,8005,22635,23010,6650,9487,7943,3983
2021-02-06,10400,18903,15249,2397,3925,6730,6993,5635,2399,576,3845,4325,832,20,3746,9879,3854,1751,18738,6552,1018,85,4142,17289
2021-02-07,7975,7070,1412,27223,3034,1110,2685,430,12610,1459,5068,39,10135,1071,4948,2013,1909,13759,7984,2110,6594,5386,764,20196
2021-02-08,12760,10456,11396,2950,13728,1796,228,2979,1327,2896,8075,2129,10612,6003,1701,726,1534,16923,1576,8029,18242,19950,5308,16966
2021-02-09,6330,325,1024,2002,20090,8594,220,20340,506,0,6141,15,1128,1513,6761,1402,8119,6628,2298,5784,7032,615,12704,1274
2021-02-10,7315,5780,766,14462,1024,5114,2447,1000,1043,6065,5133,1497,2570,1077,1731,2741,3,9586,2404,30441,13479,9451,1939,6708
2021-02-11,13736,741,3659,3613,11272,832,11353,11902,1534,3589,6462,4029,210,977,2364,10060,20753,2910,1991,9904,1500,8156,18920,5340
2021-02-12,16821,3156,8968,26351,230,1200,11407,2291,7419,0,7300,1491,3627,2568,461,3569,3958,36400,4000,1352,15975,18895,1914,446
2021-02-13,1475,5968,3725,2,4547,14220,12229,1900,0,2335,7086,659,2658,3573,3621,15046,31843,17352,34347,24242,0,24044,1748,4110
2021-02-14,8647,4468,10198,713,3180,3802,3531,4669,2418,5303,1779,8344,5941,537,1860,11844,14740,5634,804,6093,16241,7156,2365,2858
2021-02-15,7300,19800,3983,11010,1617,3129,1020,0,0,3250,8443,295,26148,1818,1472,22300,1812,5701,14480,12202,12186,6670,21092,20821
2021-02-16,610,21288,6632,9796,8692,13269,0,1165,823,5294,11475,3645,551,11360,6947,1621,5601,10506,6238,1821,2392,5636,199,1135
